0.050000000000000,0.000000000000092,0.000000000000119,0.000000000000044,0.000000000000497,-216.338589942435249,-171.001148043000711,
0.100000000000000,0.000000000000069,0.000000000000083,-0.000000000000018,-0.000000000000124,0.000000000000071,0.000000000004405,
0.150000000000000,0.000000000000129,0.000000000000073,-0.000000000000036,0.000000000000124,-0.000000000000497,0.000000000000000,
0.200000000000000,0.000000000000144,0.000000000000095,-0.000000000000062,0.000000000000160,-0.000000000000213,-0.000000000000284,
0.250000000000000,0.000000000000155,0.000000000000191,-0.000000000000044,-0.000000000000018,0.000000000000142,0.000000000000071,
0.300000000000000,0.000000000000099,0.000000000000295,0.000000000000009,0.000000000000178,-0.000000000000071,0.000000000000355,
0.350000000000000,0.000000000000090,0.000000000000494,-0.000000000000027,-0.000000000000142,-0.000000000000142,-0.000000000000071,
0.400000000000000,0.000000000000110,0.000000000000398,-0.000000000000009,-0.000000000000089,0.000000000000000,-0.000000000000568,
0.450000000000000,0.000000000000081,0.000000000000491,0.000000000000009,-0.000000000000160,-0.000000000000213,-0.000000000000782,
0.500000000000000,0.000000000000078,0.000000000000422,0.000000000000000,-0.000000000000302,-0.000000000000426,0.000000000000284,
0.550000000000000,0.000000000000059,0.000000000000230,0.000000000000044,-0.000000000000018,-0.000000000000426,-0.000000000000568,
0.600000000000000,0.000000000000093,0.000000000000127,0.000000000000027,-0.000000000000089,-0.000000000000284,0.000000000000071,
0.650000000000000,0.000000000000083,0.000000000000177,-0.000000000000036,0.000000000000124,-0.000000000000142,0.000000000000142,
0.700000000000000,0.000000000000098,0.000000000000241,0.000000000000044,0.000000000000195,0.000000000000142,-0.000000000000284,
0.750000000000000,0.000000000000117,0.000000000000161,-0.000000000000009,-0.000000000000036,-0.000000000000142,0.000000000000213,
0.800000000000000,0.000000000000083,0.000000000000362,-0.000000000000018,0.000000000000142,-0.000000000000071,-0.000000000000639,
0.850000000000000,0.000000000000097,0.000000000000157,0.000000000000062,0.000000000000515,-0.000000000000142,0.000000000000142,
0.900000000000000,0.000000000000078,0.000000000000092,0.000000000000009,0.000000000000142,-0.000000000000355,-0.000000000000213,
0.950000000000000,0.000000000000076,0.000000000000076,0.000000000000009,0.000000000000018,0.000000000000071,0.000000000000142,
1.000000000000000,0.000000000000088,0.000000000000051,-0.000000000000009,0.000000000000142,-0.000000000000355,-0.000000000000355,
