0,1.214986034445054,1.214988240273197,2.121317359089922,
1,0.605822728938135,0.605822976409595,1.732053159778138,
0,1.214986034989112,1.214988240273134,2.121317359081618,
1,0.605844204684859,0.605822998280135,1.730739531489825,
2,0.342735327052477,0.302533587934967,1.325314496573541,
0,1.214986035015561,1.214988240273396,2.121317359077723,
1,0.605822553233841,0.605822916828760,1.732050248191384,
0,1.214986035015561,1.214988240273396,2.121317359077723,
1,0.605822553233841,0.605822916828760,1.732050248191384,
0,0.626531198211275,2.020708917169487,1.532178990654665,
1,0.359158145337233,1.397355735340101,1.423634056227199,
0,0.626605219987898,2.020619991610890,1.532286636551725,
1,0.419351715754778,1.400798985592525,1.526283874677522,
2,0.520178162052786,1.261890691834247,2.896277759135571,
0,0.626531197084843,2.020708915908176,1.532178975467681,
1,0.359157521215840,1.397355737781672,1.423633812820793,
2,0.283578174162448,1.170123302711686,2.555824722627278,
0,0.626531197084843,2.020708915908176,1.532178975467681,
1,0.359157521215840,1.397355737781672,1.423633812820793,
2,0.283578174162448,1.170123302711686,2.555824722627278,
0,2.020708915908176,0.626531197084843,1.532178975467681,
1,1.397355737781672,0.359157521215840,1.423633812820793,
0,2.020708917169639,0.626531198208479,1.532178990653763,
1,1.397355736828616,0.359158139811511,1.423634058727547,
0,2.007886310205259,0.745769856971089,1.812309467181369,
1,1.578579175755509,0.584778571638341,2.767644435170046,
0,2.007886310176199,0.745769857064985,1.812309467226295,
1,1.578579173567948,0.584778583605307,2.767644423257781,
0,1.214988240273396,1.214986035015562,2.121317359077725,
1,0.605822916828765,0.605822553233846,1.732050255625632,
