1.2,9.36499e-14,1.09754e-13,-3.55271e-14,8.88178e-14,-2.84217e-13,-6.39488e-13,
1.25,6.37062e-14,8.15059e-14,-8.88178e-15,2.4869e-13,7.10543e-14,1.42109e-13,
1.3,6.2457e-14,2.02604e-13,-3.55271e-14,1.06581e-13,4.26326e-13,7.10543e-13,
1.35,5.69304e-14,1.53792e-13,-3.55271e-14,1.77636e-13,-5.68434e-13,-3.55271e-13,
1.4,5.48849e-14,1.27414e-13,3.55271e-14,-2.66454e-13,-3.55271e-13,-2.84217e-13,
1.45,5.24783e-14,1.48125e-13,-8.88178e-15,1.77636e-14,-7.10543e-14,-7.10543e-14,
1.5,7.64878e-14,1.59722e-13,0,7.10543e-14,-7.10543e-14,-7.10543e-14,
1.55,7.27977e-14,1.41318e-13,-3.55271e-14,-7.10543e-14,2.84217e-13,7.10543e-14,
1.6,7.83893e-14,2.60894e-13,6.21725e-14,3.73035e-13,-1.42109e-13,-7.10543e-14,
1.65,6.65771e-14,1.26424e-13,-1.77636e-14,3.01981e-13,-3.55271e-13,-7.10543e-14,
1.7,8.52603e-14,1.3336e-13,-1.77636e-14,1.06581e-13,-2.13163e-13,-1.42109e-13,
1.75,5.84533e-14,1.60385e-13,8.88178e-15,-1.06581e-13,0,-5.68434e-13,
1.8,9.5681e-14,1.5379e-13,0,1.06581e-13,-7.10543e-14,3.55271e-13,
1.85,9.3596e-14,1.3772e-13,-8.88178e-15,3.01981e-13,2.84217e-13,-2.84217e-13,
1.9,8.94143e-14,1.344e-13,5.32907e-14,7.10543e-14,-3.55271e-13,7.81597e-13,
1.95,9.65818e-14,1.25794e-13,-8.88178e-15,-7.10543e-14,2.84217e-13,-4.26326e-13,
2,1.1426e-13,1.1981e-13,2.66454e-14,1.06581e-13,-1.42109e-13,7.10543e-14,
2.05,8.24677e-14,1.06035e-13,-8.88178e-15,1.24345e-13,-7.10543e-14,-4.26326e-13,
2.1,9.96193e-14,1.05491e-13,-2.66454e-14,-1.77636e-13,-7.10543e-14,5.68434e-13,
2.15,1.07875e-13,4.25133e-13,-1.77636e-14,3.37508e-13,7.10543e-14,-8.52651e-13,
2.2,7.59464e-14,1.19894e-13,-3.55271e-14,3.55271e-13,0,2.84217e-13,
2.25,9.21688e-14,2.642e-13,2.66454e-14,1.24345e-13,0,6.39488e-13,
2.3,8.0492e-14,1.52038e-13,8.88178e-15,-1.77636e-14,-3.55271e-13,-1.27898e-12,
2.35,6.38868e-14,3.29687e-13,8.88178e-15,1.95399e-13,0,-1.42109e-12,
2.4,5.86626e-14,1.68517e-13,-8.88178e-15,1.59872e-13,-4.9738e-13,-1.13687e-12,
2.45,7.20536e-14,2.99944e-13,-8.88178e-15,-1.77636e-14,3.55271e-13,4.9738e-13,
2.5,5.98823e-14,2.16523e-13,-8.88178e-15,-5.32907e-14,-7.10543e-14,1.06581e-12,
2.55,5.19572e-14,1.67616e-13,-8.88178e-15,7.10543e-14,-2.13163e-13,4.26326e-13,
2.6,5.91371e-14,1.82113e-13,8.88178e-15,2.4869e-13,-7.10543e-14,-7.81597e-13,
2.65,6.11367e-14,2.6402e-13,8.88178e-15,5.32907e-14,-2.13163e-13,-7.10543e-14,
2.7,4.74029e-14,2.5839e-13,-8.88178e-15,2.30926e-13,-7.10543e-14,1.27898e-12,
2.75,7.26386e-14,1.43748e-13,-9.76996e-14,1.77636e-13,-1.42109e-13,8.52651e-13,
2.8,7.26984e-14,1.04104e-13,1.15463e-13,1.06581e-13,7.10543e-14,-4.9738e-13,
2.85,7.26669e-14,9.95688e-14,-8.88178e-15,7.10543e-14,-7.10543e-14,-7.10543e-13,
2.9,7.09405e-14,1.13531e-13,8.88178e-15,8.88178e-14,-9.23706e-13,-6.39488e-13,
2.95,1.02937e-13,1.15255e-13,-8.88178e-15,1.42109e-13,1.42109e-13,7.10543e-13,
3,9.42999e-14,2.26461e-13,8.88178e-15,1.06581e-13,2.84217e-13,-4.9738e-13,
3.05,1.07264e-13,1.28438e-13,0,2.13163e-13,-4.9738e-13,-8.52651e-13,
3.1,9.00985e-14,1.81615e-13,-8.88178e-15,7.10543e-14,-1.42109e-13,7.10543e-14,
3.15,9.91219e-14,2.65972e-13,-8.88178e-15,3.55271e-13,-1.42109e-13,-1.42109e-13,
3.2,8.8232e-14,2.93437e-13,1.77636e-14,4.26326e-13,-1.42109e-13,7.10543e-13,
3.25,8.42706e-14,3.99022e-13,-3.55271e-14,1.59872e-13,-1.42109e-13,-2.13163e-13,
3.3,5.63706e-14,3.78022e-13,0,1.24345e-13,0,-2.84217e-13,
3.35,8.75582e-14,2.60709e-13,0,6.57252e-13,-7.10543e-14,1.42109e-13,
3.4,6.65118e-14,1.90523e-13,2.66454e-14,4.08562e-13,7.10543e-14,-2.13163e-13,
3.45,7.43199e-14,2.20763e-13,-6.21725e-14,3.55271e-13,0,-6.39488e-13,
3.5,8.91128e-14,1.72268e-13,1.77636e-14,3.55271e-13,-7.10543e-14,2.84217e-13,
3.55,6.83266e-14,2.25269e-13,8.88178e-15,5.50671e-13,7.10543e-14,-3.55271e-13,
3.6,6.35072e-14,1.87151e-13,-3.55271e-14,3.19744e-13,-7.10543e-14,-7.10543e-13,
3.65,9.46109e-14,1.60025e-13,-8.88178e-15,4.08562e-13,-6.39488e-13,-1.42109e-13,
3.7,7.48793e-14,1.55822e-13,4.44089e-14,2.4869e-13,-7.10543e-14,-4.26326e-13,
3.75,8.1676e-14,1.43093e-13,-8.88178e-15,4.08562e-13,-1.42109e-13,4.9738e-13,
3.8,7.57739e-14,2.056e-13,-1.77636e-14,-1.77636e-13,1.42109e-13,-7.81597e-13,
3.85,9.17509e-14,1.87738e-13,-1.77636e-14,1.77636e-14,1.42109e-13,2.13163e-13,
3.9,1.13014e-13,1.98659e-13,-4.44089e-14,-2.66454e-13,-1.42109e-13,7.10543e-14,
3.95,6.84039e-14,3.41918e-13,-2.66454e-14,-3.90799e-13,-7.10543e-14,4.9738e-13,
4,8.55252e-14,4.32779e-13,8.88178e-15,-4.26326e-13,-7.10543e-14,8.52651e-13,
4.05,1.04734e-13,1.27836e-13,-3.55271e-14,-4.79616e-13,1.42109e-13,-2.84217e-13,
4.1,8.77081e-14,2.70704e-13,8.88178e-15,5.68434e-13,-7.10543e-14,2.13163e-13,
4.15,1.09399e-13,1.14836e-13,4.44089e-14,5.32907e-13,-2.84217e-13,-7.10543e-13,
4.2,1.27052e-13,1.55267e-13,3.55271e-14,4.26326e-13,-7.10543e-14,4.9738e-13,
4.25,8.88743e-14,1.8531e-13,6.21725e-14,6.39488e-13,-3.55271e-13,-7.10543e-13,
4.3,9.51501e-14,2.48051e-13,-8.88178e-15,6.92779e-13,7.10543e-14,-4.9738e-13,
4.35,8.63849e-14,1.85382e-13,8.88178e-15,3.73035e-13,-7.10543e-14,0,
4.4,1.19633e-13,2.93624e-13,-8.88178e-15,-1.06581e-13,0,-1.42109e-13,
4.45,8.56472e-14,4.84887e-13,1.77636e-14,1.24345e-13,-1.42109e-13,-1.42109e-13,
4.5,7.90903e-14,4.78875e-13,2.66454e-14,5.86198e-13,-2.13163e-13,-3.55271e-13,
4.55,6.57825e-14,3.07034e-13,0,8.70415e-13,-4.9738e-13,-1.42109e-13,
4.6,7.2403e-14,1.64183e-13,-3.55271e-14,3.37508e-13,-2.13163e-13,-8.52651e-13,
4.65,8.69225e-14,3.97419e-13,2.66454e-14,-6.03961e-13,0,5.68434e-13,
4.7,1.00948e-13,4.29225e-13,-3.55271e-14,-9.9476e-13,-7.10543e-14,-2.84217e-13,
4.75,9.32283e-14,2.58575e-13,1.77636e-14,-5.68434e-13,7.10543e-14,-5.68434e-13,
4.8,9.44672e-14,1.04535e-13,-4.44089e-14,-2.30926e-13,-4.26326e-13,-2.84217e-13,
4.85,9.79323e-14,2.39955e-13,0,3.55271e-13,-3.55271e-13,-7.10543e-14,
4.9,8.02356e-14,4.17368e-13,-2.66454e-14,1.01252e-12,4.26326e-13,4.26326e-13,
4.95,6.79932e-14,5.71756e-13,-8.88178e-15,1.27898e-12,-4.9738e-13,-5.68434e-13,
5,7.22989e-14,6.1624e-13,0,1.59872e-12,-7.10543e-14,8.52651e-13,
5.05,7.48757e-14,5.32349e-13,4.44089e-14,1.5099e-12,0,-2.13163e-13,
5.1,3.82027e-14,4.77383e-13,1.77636e-14,1.36779e-12,-4.26326e-13,-3.55271e-13,
5.15,7.38601e-14,4.83416e-13,-8.88178e-15,1.43885e-12,-1.42109e-13,-1.42109e-13,
5.2,9.41785e-14,5.94673e-13,8.88178e-15,1.01252e-12,-1.42109e-13,-7.81597e-13,
5.25,1.04264e-13,4.17831e-13,-8.88178e-15,6.92779e-13,-6.39488e-13,-4.9738e-13,
5.3,8.11142e-14,9.20585e-14,0,1.77636e-13,-4.9738e-13,-2.84217e-13,
5.35,7.91788e-14,1.29189e-13,0,4.08562e-13,-2.84217e-13,1.42109e-13,
5.4,9.06145e-14,3.11207e-13,6.21725e-14,1.24345e-13,-1.20792e-12,-5.68434e-13,
5.45,6.53639e-14,3.98455e-13,-6.21725e-14,2.4869e-13,1.20792e-12,-4.9738e-13,
5.5,6.83421e-14,4.73344e-13,2.66454e-14,3.55271e-13,7.10543e-14,-6.39488e-13,
5.55,8.98813e-14,5.2525e-13,0,1.13687e-12,3.55271e-13,4.9738e-13,
5.6,1.03219e-13,5.51463e-13,1.77636e-14,1.1191e-12,2.84217e-13,4.26326e-13,
5.65,6.44099e-14,4.81584e-13,-7.99361e-14,1.54543e-12,3.55271e-13,0,
5.7,6.39609e-14,3.17836e-13,0,1.61648e-12,-1.42109e-13,7.10543e-13,
5.75,7.29757e-14,8.41665e-14,-1.77636e-14,9.23706e-13,-7.10543e-14,-7.10543e-14,
5.8,5.62433e-14,2.28698e-13,1.77636e-14,-4.44089e-13,-1.42109e-13,2.84217e-13,
5.85,8.56419e-14,1.47597e-13,-1.77636e-14,-5.50671e-13,0,2.84217e-13,
5.9,7.56459e-14,3.0241e-13,8.88178e-15,-5.32907e-13,-7.10543e-14,-1.42109e-13,
5.95,7.87699e-14,2.16235e-13,8.88178e-15,-5.32907e-13,0,-7.10543e-13,
6,1.17409e-13,1.16735e-13,8.88178e-15,-3.90799e-13,0,3.55271e-13,
6.05,7.29567e-14,8.15479e-14,-4.44089e-14,3.55271e-14,-1.91847e-12,1.42109e-13,
6.1,7.05172e-14,1.67973e-13,-5.32907e-14,1.95399e-13,9.23706e-13,-4.9738e-13,
6.15,9.3675e-14,2.43695e-13,3.55271e-14,4.44089e-13,-1.42109e-13,-5.68434e-13,
6.2,1.06705e-13,3.4205e-13,-4.44089e-14,6.03961e-13,1.42109e-13,6.39488e-13,
6.25,7.89318e-14,3.86729e-13,8.88178e-15,7.28306e-13,-1.42109e-13,2.84217e-13,
6.3,6.77051e-14,4.24756e-13,-1.77636e-14,8.70415e-13,0,-4.9738e-13,
6.35,7.40587e-14,4.03262e-13,0,8.17124e-13,-2.84217e-13,-7.10543e-13,
6.4,6.29032e-14,4.04671e-13,1.77636e-14,8.17124e-13,7.10543e-14,1.42109e-13,
6.45,5.68732e-14,3.86168e-13,8.88178e-15,7.99361e-13,-7.10543e-13,-2.13163e-13,
6.5,6.27618e-14,3.38172e-13,1.77636e-14,7.81597e-13,4.26326e-13,0,
6.55,5.69233e-14,2.85643e-13,4.44089e-14,7.99361e-13,-4.26326e-13,-3.55271e-13,
6.6,7.40396e-14,2.47298e-13,-5.32907e-14,5.15143e-13,1.42109e-13,-7.10543e-14,
6.65,8.73485e-14,2.02185e-13,8.88178e-15,4.61853e-13,-4.26326e-13,2.13163e-13,
6.7,9.12693e-14,1.82579e-13,0,3.73035e-13,-4.26326e-13,-4.26326e-13,
6.75,7.47761e-14,1.38576e-13,-5.32907e-14,3.55271e-13,-1.42109e-13,-2.13163e-13,
6.8,8.47902e-14,1.2224e-13,1.77636e-14,2.66454e-13,-7.10543e-14,2.13163e-13,
6.85,9.456e-14,1.06591e-13,2.66454e-14,5.32907e-13,7.10543e-14,-6.39488e-13,
6.9,8.10327e-14,9.7755e-14,1.77636e-14,-1.77636e-14,-3.55271e-13,-3.55271e-13,
6.95,6.08911e-14,3.31338e-13,8.88178e-15,3.73035e-13,0,-2.84217e-13,
7,7.29726e-14,1.35828e-13,8.88178e-15,2.66454e-13,-2.84217e-13,7.10543e-14,
7.05,5.77111e-14,8.45958e-14,-8.88178e-15,3.37508e-13,-1.42109e-13,0,
7.1,6.49326e-14,1.00863e-13,1.77636e-14,2.13163e-13,7.10543e-14,-2.84217e-13,
7.15,6.2486e-14,7.30772e-14,8.88178e-15,1.06581e-13,-1.42109e-13,0,
7.2,7.12027e-14,1.10143e-13,-1.77636e-14,-1.24345e-13,-4.26326e-13,-3.55271e-13,
7.25,7.09029e-14,1.83654e-13,-1.77636e-14,-4.26326e-13,1.42109e-13,0,
7.3,9.15335e-14,2.3696e-13,-2.66454e-14,-6.92779e-13,0,1.42109e-13,
7.35,6.37137e-14,3.50246e-13,3.55271e-14,-8.70415e-13,0,-2.84217e-13,
7.4,6.41093e-14,3.36924e-13,-8.88178e-14,-1.08358e-12,0,-4.26326e-13,
7.45,9.75333e-14,3.32647e-13,-8.88178e-15,-6.39488e-13,7.10543e-13,8.52651e-13,
7.5,7.46564e-14,1.82214e-13,8.88178e-15,-7.4607e-13,-4.26326e-13,8.52651e-13,
7.55,7.33877e-14,1.0476e-13,0,-8.88178e-14,-7.10543e-13,1.42109e-13,
7.6,5.86258e-14,4.44733e-13,-2.66454e-14,7.10543e-13,-1.42109e-13,1.42109e-13,
7.65,5.92566e-14,5.28675e-13,-5.32907e-14,6.75016e-13,1.20792e-12,1.42109e-13,
7.7,7.64254e-14,3.50955e-13,8.88178e-15,6.21725e-13,1.42109e-13,8.52651e-13,
7.75,8.30372e-14,3.38977e-13,-9.76996e-14,7.4607e-13,-7.10543e-14,-1.42109e-13,
7.8,5.12987e-14,3.235e-13,4.44089e-14,5.32907e-13,2.84217e-13,-3.55271e-13,
7.85,5.47077e-14,3.16959e-13,-5.32907e-14,4.44089e-13,-7.10543e-14,-6.39488e-13,
7.9,5.00925e-14,3.19539e-13,-4.44089e-14,2.30926e-13,-1.42109e-13,2.13163e-13,
7.95,5.88523e-14,3.11572e-13,4.44089e-14,4.08562e-13,0,-3.55271e-13,
8,7.1822e-14,2.92917e-13,-8.88178e-15,2.66454e-13,-1.42109e-13,-7.10543e-14,
8.05,5.32395e-14,2.77002e-13,-2.66454e-14,3.01981e-13,-1.42109e-13,-3.55271e-13,
8.1,6.70698e-14,3.68917e-13,2.66454e-14,3.90799e-13,-1.42109e-13,4.26326e-13,
8.15,6.8692e-14,3.59251e-13,8.88178e-15,3.37508e-13,7.10543e-14,-2.84217e-13,
8.2,6.42851e-14,4.77171e-13,-8.88178e-15,7.10543e-13,-1.42109e-13,1.42109e-13,
8.25,6.1803e-14,5.90223e-13,-4.44089e-14,8.17124e-13,0,-2.84217e-13,
8.3,6.47866e-14,4.83489e-13,-3.55271e-14,6.21725e-13,1.42109e-13,4.26326e-13,
8.35,8.70209e-14,3.30715e-13,8.88178e-15,2.84217e-13,-2.84217e-13,-1.42109e-13,
8.4,8.0586e-14,1.73389e-13,2.66454e-14,4.61853e-13,0,0,
8.45,1.00638e-13,1.42193e-13,-2.66454e-14,-1.77636e-14,-4.9738e-13,-1.42109e-13,
8.5,9.27302e-14,1.23342e-13,-1.77636e-14,2.13163e-13,1.06581e-12,2.13163e-13,
8.55,1.18762e-13,5.74007e-14,2.66454e-14,3.19744e-13,2.13163e-13,0,
8.6,9.56587e-14,1.9738e-13,0,-1.95399e-13,-2.13163e-13,-7.81597e-13,
8.65,1.0838e-13,2.90205e-13,-5.32907e-14,-1.59872e-13,3.55271e-13,3.55271e-13,
8.7,6.85933e-14,3.6899e-13,-1.77636e-14,0,0,3.55271e-13,
8.75,8.63793e-14,3.45015e-13,-8.88178e-15,-2.13163e-13,0,-2.84217e-13,
8.8,7.06468e-14,2.68632e-13,-1.77636e-14,5.32907e-14,-4.26326e-13,1.42109e-13,
8.85,5.42659e-14,1.17666e-13,-8.88178e-15,1.59872e-13,2.84217e-13,-9.23706e-13,
8.9,8.47198e-14,4.28894e-13,-8.88178e-15,-5.32907e-14,-7.10543e-14,5.68434e-13,
8.95,4.97601e-14,5.56142e-13,2.66454e-14,-7.10543e-14,1.42109e-13,0,
9,5.61768e-14,4.24466e-13,-2.66454e-14,-4.79616e-13,-2.13163e-13,0,
9.05,5.3805e-14,3.25156e-13,-1.77636e-14,-3.19744e-13,-1.42109e-13,1.42109e-13,
9.1,7.46278e-14,3.15236e-13,1.77636e-14,-2.66454e-13,0,7.10543e-14,
9.15,7.64218e-14,3.12082e-13,2.66454e-14,-1.06581e-13,5.68434e-13,-7.10543e-13,
9.2,9.01022e-14,4.14135e-13,0,-2.4869e-13,2.13163e-13,9.23706e-13,
9.25,6.9851e-14,5.42677e-13,1.77636e-14,-4.79616e-13,-7.10543e-14,-2.13163e-13,
9.3,1.14641e-13,4.5919e-13,1.77636e-14,-3.19744e-13,6.39488e-13,6.39488e-13,
9.35,8.5295e-14,3.24742e-13,-8.88178e-15,0,4.9738e-13,1.20792e-12,
9.4,1.19889e-13,1.09802e-13,-8.88178e-15,0,6.39488e-13,7.81597e-13,
9.45,1.15005e-13,1.8024e-13,3.55271e-14,-1.06581e-13,5.68434e-13,1.27898e-12,
9.5,1.44054e-13,2.9687e-13,-2.66454e-14,-1.77636e-13,6.39488e-13,9.9476e-13,
9.55,1.48962e-13,3.01215e-13,2.66454e-14,-6.75016e-13,1.42109e-13,3.55271e-13,
9.6,1.53256e-13,2.57856e-13,-1.77636e-14,-5.86198e-13,2.13163e-13,7.10543e-13,
9.65,1.39847e-13,1.72918e-13,5.32907e-14,-4.61853e-13,7.10543e-14,-2.84217e-13,
9.7,1.30286e-13,8.14334e-14,3.55271e-14,1.06581e-13,4.26326e-13,-6.39488e-13,
9.75,1.40168e-13,6.31441e-14,0,-1.95399e-13,-3.55271e-13,-2.84217e-13,
9.8,7.6544e-14,8.49899e-14,4.44089e-14,3.37508e-13,0,7.10543e-14,
9.85,8.91919e-14,6.05464e-14,4.44089e-14,1.95399e-13,-2.84217e-13,-6.39488e-13,
9.9,1.07365e-13,9.44792e-14,-4.44089e-14,-1.42109e-13,-7.10543e-14,1.42109e-13,
9.95,1.21864e-13,2.15687e-13,-1.77636e-14,-2.84217e-13,-4.26326e-13,-4.26326e-13,
10,1.24632e-13,3.75865e-13,-6.21725e-14,-6.75016e-13,-2.13163e-13,-2.84217e-13,
